Year,Month,Day,Hour,Minute,Second,HYY_DMPS.tconc
2023,03,05,00,00,00,207.30247
2023,03,05,01,00,00,212.51296
2023,03,05,02,00,00,182.35852
2023,03,05,03,00,00,155.53812
2023,03,05,04,00,00,180.48453
2023,03,05,05,00,00,230.01785
2023,03,05,06,00,00,454.96662
2023,03,05,07,00,00,805.85102
2023,03,05,08,00,00,1028.37486
2023,03,05,09,00,00,766.58052
2023,03,05,10,00,00,713.05994
2023,03,05,11,00,00,678.12126
2023,03,05,12,00,00,444.82282
2023,03,05,13,00,00,420.65718
2023,03,05,14,00,00,495.86923
2023,03,05,15,00,00,582.75135
2023,03,05,16,00,00,599.96776
2023,03,05,17,00,00,470.89895
2023,03,05,18,00,00,378.53657
2023,03,05,19,00,00,353.5206
2023,03,05,20,00,00,328.42409
2023,03,05,21,00,00,1269.69425
2023,03,05,22,00,00,1418.7664
2023,03,05,23,00,00,543.57484
2023,03,06,00,00,00,934.28173
2023,03,06,01,00,00,1404.43087
2023,03,06,02,00,00,1568.87767
2023,03,06,03,00,00,1074.94907
2023,03,06,04,00,00,1281.89966
2023,03,06,05,00,00,1307.34534
2023,03,06,06,00,00,1225.84996
2023,03,06,07,00,00,812.95343
2023,03,06,08,00,00,779.72185
2023,03,06,09,00,00,656.0161
2023,03,06,10,00,00,842.27322
2023,03,06,11,00,00,2351.94784
2023,03,06,12,00,00,7374.81738
2023,03,06,13,00,00,8552.99797
2023,03,06,14,00,00,6256.71061
2023,03,06,15,00,00,3675.06449
2023,03,06,16,00,00,2987.74432
2023,03,06,17,00,00,1585.13314
2023,03,06,18,00,00,1095.97418
2023,03,06,19,00,00,1006.62673
2023,03,06,20,00,00,1110.65249
2023,03,06,21,00,00,1453.44281
2023,03,06,22,00,00,1629.21399
2023,03,06,23,00,00,1759.02867
2023,03,07,00,00,00,1587.36733
2023,03,07,01,00,00,1163.13048
2023,03,07,02,00,00,899.97379
2023,03,07,03,00,00,765.95524
2023,03,07,04,00,00,784.15295
2023,03,07,05,00,00,998.46889
2023,03,07,06,00,00,1022.91662
2023,03,07,07,00,00,1128.12799
2023,03,07,08,00,00,1063.67045
2023,03,07,09,00,00,1039.83066
2023,03,07,10,00,00,1165.23802
2023,03,07,11,00,00,1448.53951
2023,03,07,12,00,00,1215.89982
2023,03,07,13,00,00,1149.1935
2023,03,07,14,00,00,1057.45879
2023,03,07,15,00,00,1748.12329
2023,03,07,16,00,00,4287.78623
2023,03,07,17,00,00,1407.51979
2023,03,07,18,00,00,11654.73912
2023,03,07,19,00,00,5781.34526
2023,03,07,20,00,00,16740.19173
2023,03,07,21,00,00,7047.27905
2023,03,07,22,00,00,7627.51888
2023,03,07,23,00,00,1328.63198
2023,03,08,00,00,00,1397.94167
2023,03,08,01,00,00,1157.82218
2023,03,08,02,00,00,898.19647
2023,03,08,03,00,00,715.21105
2023,03,08,04,00,00,717.27616
2023,03,08,05,00,00,952.93004
2023,03,08,06,00,00,1280.42281
2023,03,08,07,00,00,1759.37299
2023,03,08,08,00,00,1458.83417
2023,03,08,09,00,00,1063.55713
2023,03,08,10,00,00,1020.70909
2023,03,08,11,00,00,1006.85242
2023,03,08,12,00,00,1161.71232
2023,03,08,13,00,00,1312.74683
2023,03,08,14,00,00,965.74645
2023,03,08,15,00,00,715.98826
2023,03,08,16,00,00,720.73589
2023,03,08,17,00,00,1652.89009
2023,03,08,18,00,00,2170.7128
2023,03,08,19,00,00,579.90877
2023,03,08,20,00,00,1018.44324
2023,03,08,21,00,00,1300.2533
2023,03,08,22,00,00,1064.90942
2023,03,08,23,00,00,878.96949
2023,03,09,00,00,00,783.80333
2023,03,09,01,10,00,778.0387
2023,03,09,02,00,00,844.42352
2023,03,09,03,00,00,847.96498
2023,03,09,04,00,00,923.27623
2023,03,09,05,00,00,867.51451
2023,03,09,06,00,00,840.07938
2023,03,09,07,10,00,937.35988
2023,03,09,08,00,00,1152.88818
2023,03,09,09,00,00,1072.34355
2023,03,09,10,00,00,873.85539
2023,03,09,11,00,00,929.46102
2023,03,09,12,00,00,743.17473
2023,03,09,13,00,00,685.22993
2023,03,09,14,10,00,755.3115
2023,03,09,15,30,00,887.32648
2023,03,09,16,00,00,1707.46313
2023,03,09,17,00,00,1553.79132
2023,03,09,18,10,00,2513.31754
2023,03,09,19,00,00,1853.53967
2023,03,09,20,00,00,1541.97275
2023,03,09,21,10,00,2240.8314
2023,03,09,22,20,00,1892.29032
2023,03,09,23,00,00,1941.3488
2023,03,10,00,00,00,2009.31614
2023,03,10,01,00,00,1744.15749
2023,03,10,02,00,00,1283.27818
2023,03,10,03,00,00,1307.73018
2023,03,10,04,00,00,1523.54116
2023,03,10,05,00,00,1294.88302
2023,03,10,06,00,00,1262.69816
2023,03,10,07,00,00,1346.19366
2023,03,10,08,00,00,1455.81132
2023,03,10,09,00,00,1587.11884
2023,03,10,10,00,00,1765.83934
2023,03,10,11,00,00,1437.75149
2023,03,10,12,00,00,905.14742
2023,03,10,13,00,00,1040.94033
2023,03,10,14,00,00,1181.54204
2023,03,10,15,00,00,1171.10899
2023,03,10,16,00,00,992.23174
2023,03,10,17,00,00,1176.52684
2023,03,10,18,00,00,1109.04468
2023,03,10,19,00,00,1757.585
2023,03,10,20,00,00,1509.83966
2023,03,10,21,00,00,1310.28935
2023,03,10,22,00,00,1339.41783
2023,03,10,23,00,00,1641.00533
2023,03,11,00,00,00,1783.62649
2023,03,11,01,00,00,1609.31401
2023,03,11,02,00,00,1752.64832
2023,03,11,03,00,00,1944.55216
2023,03,11,04,00,00,2233.72603
2023,03,11,05,00,00,2462.67249
2023,03,11,06,00,00,2477.86247
2023,03,11,07,00,00,2256.93722
2023,03,11,08,00,00,1863.90934
2023,03,11,09,00,00,2264.39451
2023,03,11,10,00,00,4455.72001
2023,03,11,11,00,00,10546.14315
2023,03,11,12,00,00,2947.57798
2023,03,11,13,00,00,2018.5858
2023,03,11,14,00,00,1863.84717
2023,03,11,15,00,00,1597.39252
2023,03,11,16,00,00,1549.02535
2023,03,11,17,00,00,2265.24084
2023,03,11,18,00,00,1379.63049
2023,03,11,19,00,00,1662.97001
2023,03,11,20,00,00,1850.96183
2023,03,11,21,00,00,1971.67851
2023,03,11,22,00,00,2992.76998
2023,03,11,23,00,00,1939.66166
2023,03,12,00,00,00,1613.68817
2023,03,12,01,00,00,2485.23704
2023,03,12,02,00,00,1606.52148
2023,03,12,03,00,00,1518.92731
2023,03,12,04,00,00,1751.47681
2023,03,12,05,00,00,1897.96999
2023,03,12,06,00,00,1767.61149
2023,03,12,07,00,00,1707.13448
2023,03,12,08,00,00,1536.65367
2023,03,12,09,00,00,1437.25883
2023,03,12,10,00,00,1482.71132
2023,03,12,11,00,00,1751.02739
2023,03,12,12,00,00,1457.91066
2023,03,12,13,00,00,708.75243
2023,03,12,14,00,00,627.61465
2023,03,12,15,00,00,569.42598
2023,03,12,16,00,00,361.3724
2023,03,12,17,00,00,438.7217
2023,03,12,18,00,00,555.96449
2023,03,12,19,00,00,680.57298
2023,03,12,20,00,00,743.59129
2023,03,12,21,00,00,1005.58397
2023,03,12,22,00,00,1050.83042
2023,03,12,23,00,00,1490.55849
2023,03,13,00,00,00,1787.87018
2023,03,13,01,00,00,1453.40751
2023,03,13,02,00,00,1317.89815
2023,03,13,03,00,00,1413.36167
2023,03,13,04,00,00,1486.06999
2023,03,13,05,00,00,1532.16585
2023,03,13,06,00,00,1687.17434
2023,03,13,07,00,00,1707.84082
2023,03,13,08,00,00,2488.39323
2023,03,13,09,00,00,1721.69218
2023,03,13,10,00,00,1553.04718
2023,03,13,11,00,00,1487.92515
2023,03,13,12,00,00,4491.59072
2023,03,13,13,00,00,2561.97797
2023,03,13,14,00,00,2562.8835
2023,03,13,15,00,00,3350.34912
2023,03,13,16,00,00,5243.85677
2023,03,13,17,00,00,3063.75614
2023,03,13,18,00,00,4663.66516
2023,03,13,19,00,00,4513.01733
2023,03,13,20,00,00,2789.90979
2023,03,13,21,00,00,2386.84631
2023,03,13,22,00,00,2134.64138
2023,03,13,23,00,00,2020.99164
2023,03,14,00,00,00,1697.91335
2023,03,14,01,00,00,1682.87718
2023,03,14,02,00,00,1602.941
2023,03,14,03,00,00,1390.14602
2023,03,14,04,00,00,1079.00911
2023,03,14,05,00,00,758.87226
2023,03,14,06,00,00,597.02954
2023,03,14,07,00,00,408.41378
2023,03,14,08,00,00,522.68317
2023,03,14,09,00,00,595.67988
2023,03,14,10,00,00,636.73286
2023,03,14,11,00,00,604.14832
2023,03,14,12,00,00,526.9787
2023,03,14,13,00,00,353.20943
2023,03,14,14,00,00,606.7903
2023,03,14,15,00,00,871.80101
2023,03,14,16,00,00,927.40068
2023,03,14,17,00,00,1295.37731
2023,03,14,18,00,00,1926.01565
2023,03,14,19,00,00,997.98706
2023,03,14,20,00,00,966.35196
2023,03,14,21,00,00,1167.99249
2023,03,14,22,00,00,1302.89643
2023,03,14,23,00,00,792.38735
2023,03,15,00,00,00,697.55603
2023,03,15,01,00,00,698.05693
2023,03,15,02,00,00,593.74421
2023,03,15,03,00,00,581.58226
2023,03,15,04,00,00,655.0786
2023,03,15,05,00,00,738.36192
2023,03,15,06,00,00,833.51365
2023,03,15,07,00,00,1088.56944
2023,03,15,08,00,00,735.45212
2023,03,15,09,00,00,673.68132
2023,03,15,10,00,00,649.56195
2023,03,15,11,00,00,956.78824
2023,03,15,12,00,00,2402.34751
2023,03,15,13,00,00,2654.20166
2023,03,15,14,00,00,1762.04974
2023,03,15,15,10,00,1082.77581
2023,03,15,16,00,00,1696.06567
2023,03,15,17,00,00,1667.25039
2023,03,15,18,00,00,1019.50533
2023,03,15,19,00,00,832.407
2023,03,15,20,00,00,959.99196
2023,03,15,21,00,00,923.15723
2023,03,15,22,00,00,743.69774
2023,03,15,23,00,00,885.01754
2023,03,16,00,00,00,980.38212
2023,03,16,01,00,00,1088.30383
2023,03,16,02,00,00,1260.25167
2023,03,16,03,00,00,1332.17983
2023,03,16,04,00,00,1842.55782
2023,03,16,05,00,00,2853.54651
2023,03,16,06,00,00,1422.75433
2023,03,16,07,00,00,1479.56982
2023,03,16,08,00,00,2629.73596
2023,03,16,09,00,00,1589.75647
2023,03,16,10,00,00,997.8118
2023,03,16,11,00,00,842.12961
2023,03,16,12,00,00,828.02809
2023,03,16,13,00,00,561.46753
2023,03,16,14,00,00,715.5278
2023,03,16,15,00,00,898.89181
2023,03,16,16,00,00,2436.29148
2023,03,16,17,00,00,1641.73083
2023,03,16,18,00,00,1570.69515
2023,03,16,19,00,00,1762.84351
2023,03,16,20,00,00,2574.013
2023,03,16,21,00,00,3817.87744
2023,03,16,22,00,00,3401.82902
2023,03,16,23,00,00,2451.28556
2023,03,17,00,00,00,1969.05951
2023,03,17,01,00,00,1543.27749
2023,03,17,02,00,00,1466.59316
2023,03,17,03,00,00,1274.84483
2023,03,17,04,00,00,1143.07985
2023,03,17,05,00,00,1102.75997
2023,03,17,06,00,00,1093.876
2023,03,17,07,00,00,1012.00249
2023,03,17,08,00,00,791.23222
2023,03,17,09,00,00,697.95836
2023,03,17,10,00,00,822.78468
2023,03,17,11,00,00,1242.29484
2023,03,17,12,00,00,1326.74965
2023,03,17,13,00,00,3145.7734
2023,03,17,14,00,00,4789.30121
2023,03,17,15,00,00,1232.23134
2023,03,17,16,00,00,1496.40867
2023,03,17,17,00,00,1252.9946
2023,03,17,18,00,00,1599.04049
2023,03,17,19,00,00,3016.60366
2023,03,17,20,00,00,3287.91715
2023,03,17,21,00,00,2218.76581
2023,03,17,22,00,00,1777.921
2023,03,17,23,00,00,1940.42716
2023,03,18,00,00,00,2309.26965
2023,03,18,01,00,00,2178.09338
2023,03,18,02,00,00,1741.17281
2023,03,18,03,00,00,1574.38116
2023,03,18,04,00,00,1392.46136
2023,03,18,05,00,00,1633.85848
2023,03,18,06,00,00,1880.58014
2023,03,18,07,00,00,2101.58586
2023,03,18,08,00,00,2112.69548
2023,03,18,09,00,00,2199.4115
2023,03,18,10,00,00,2348.88534
2023,03,18,11,00,00,2416.53304
2023,03,18,12,00,00,2547.97205
2023,03,18,13,00,00,2629.19096
2023,03,18,14,00,00,2682.63965
2023,03,18,15,00,00,2671.48767
2023,03,18,16,00,00,2533.61182
2023,03,18,17,00,00,2387.80021
2023,03,18,18,00,00,2406.29252
2023,03,18,19,00,00,2460.71334
2023,03,18,20,00,00,2396.65963
2023,03,18,21,00,00,2197.43583
2023,03,18,22,00,00,2037.14766
2023,03,18,23,00,00,2026.56097
2023,03,19,00,00,00,1987.2395
2023,03,19,01,00,00,1946.01668
2023,03,19,02,00,00,1837.66117
2023,03,19,03,00,00,1622.84949
2023,03,19,04,00,00,1381.92049
2023,03,19,05,00,00,1250.46881
2023,03,19,06,00,00,1173.66815
2023,03,19,07,00,00,1036.58799
2023,03,19,08,00,00,941.01799
2023,03,19,09,00,00,916.97153
2023,03,19,10,00,00,882.26169
2023,03,19,11,00,00,827.00221
2023,03,19,12,00,00,755.51656
2023,03,19,13,00,00,690.36058
2023,03,19,14,00,00,706.58692
2023,03,19,15,00,00,654.85884
2023,03,19,16,00,00,607.47504
2023,03,19,17,00,00,701.77151
2023,03,19,18,00,00,616.29604
2023,03,19,19,00,00,677.62632
2023,03,19,20,00,00,702.5373
2023,03,19,21,00,00,664.27473
2023,03,19,22,00,00,746.77929
2023,03,19,23,00,00,890.49009
2023,03,20,00,00,00,825.54596
2023,03,20,01,00,00,764.45759
2023,03,20,02,00,00,842.44726
2023,03,20,03,00,00,846.02376
2023,03,20,04,00,00,925.87325
2023,03,20,05,00,00,881.08182
2023,03,20,06,00,00,723.0874
2023,03,20,07,00,00,628.46803
2023,03,20,08,00,00,568.08158
2023,03,20,09,00,00,526.10232
2023,03,20,10,00,00,589.88282
2023,03,20,11,00,00,712.45028
2023,03,20,12,00,00,647.4312
2023,03,20,13,00,00,582.06072
2023,03,20,14,00,00,414.81634
2023,03,20,15,00,00,350.37023
2023,03,20,16,00,00,298.5295
2023,03,20,17,00,00,317.76125
2023,03,20,18,00,00,268.60022
2023,03,20,19,00,00,275.30109
2023,03,20,20,00,00,411.31995
2023,03,20,21,00,00,544.86139
2023,03,20,22,00,00,727.68874
2023,03,20,23,00,00,978.3098
2023,03,21,00,00,00,1068.25948
2023,03,21,01,00,00,1083.81678
2023,03,21,02,00,00,1004.77498
2023,03,21,03,00,00,835.39852
2023,03,21,04,00,00,755.87173
2023,03,21,05,00,00,702.35637
2023,03,21,06,00,00,661.57552
2023,03,21,07,00,00,654.98936
2023,03,21,08,00,00,611.34682
2023,03,21,09,00,00,542.85002
2023,03,21,10,00,00,699.32384
2023,03,21,11,00,00,650.35518
2023,03,21,12,00,00,582.06301
2023,03,21,13,00,00,501.39816
2023,03,21,14,00,00,528.43069
2023,03,21,15,00,00,557.71602
2023,03,21,16,00,00,843.88917
2023,03,21,17,00,00,1036.5931
2023,03,21,18,00,00,1186.7062
2023,03,21,19,00,00,1395.82833
2023,03,21,20,00,00,1739.13816
2023,03,21,21,00,00,2047.64301
2023,03,21,22,00,00,2520.69385
2023,03,21,23,00,00,1875.82849
2023,03,22,00,00,00,1667.48501
2023,03,22,01,00,00,1624.93618
2023,03,22,02,00,00,1514.58632
2023,03,22,03,00,00,1324.15035
2023,03,22,04,00,00,937.51803
2023,03,22,05,00,00,702.82356
2023,03,22,06,00,00,633.55746
2023,03,22,07,00,00,546.6068
2023,03,22,08,00,00,474.89654
2023,03,22,09,00,00,511.53154
2023,03,22,10,00,00,541.25865
2023,03,22,11,00,00,498.14604
2023,03,22,12,00,00,469.13095
2023,03,22,13,00,00,443.6551
2023,03,22,14,00,00,412.93978
2023,03,22,15,00,00,425.67321
2023,03,22,16,00,00,470.62741
2023,03,22,17,00,00,416.63798
2023,03,22,18,00,00,342.87376
2023,03,22,19,00,00,398.3396
2023,03,22,20,00,00,441.32285
2023,03,22,21,00,00,389.03432
2023,03,22,22,00,00,433.75432
2023,03,22,23,00,00,374.34682
2023,03,23,00,00,00,284.65632
2023,03,23,01,00,00,272.03455
2023,03,23,02,00,00,328.26633
2023,03,23,03,00,00,295.39525
2023,03,23,04,00,00,323.60155
2023,03,23,05,00,00,374.12697
2023,03,23,06,00,00,639.60661
2023,03,23,07,00,00,1398.97195
2023,03,23,08,00,00,1095.05471
2023,03,23,09,00,00,1127.47359
2023,03,23,10,00,00,936.40353
2023,03,23,11,00,00,802.60728
2023,03,23,12,00,00,662.00149
2023,03,23,13,00,00,776.31916
2023,03,23,14,00,00,946.85878
2023,03,23,15,00,00,596.43579
2023,03,23,16,00,00,408.4898
2023,03,23,17,00,00,553.94413
2023,03,23,18,00,00,584.1179
2023,03,23,19,00,00,511.88499
2023,03,23,20,00,00,468.54673
2023,03,23,21,00,00,722.08801
2023,03,23,22,00,00,621.5122
2023,03,23,23,00,00,569.21723
2023,03,24,00,00,00,635.33607
2023,03,24,01,00,00,997.56874
2023,03,24,02,00,00,719.23743
2023,03,24,03,00,00,788.00588
2023,03,24,04,00,00,671.84811
2023,03,24,05,00,00,1987.29517
2023,03,24,06,00,00,864.61285
2023,03,24,07,00,00,957.33105
2023,03,24,08,00,00,839.80038
2023,03,24,09,00,00,687.49562
2023,03,24,10,00,00,551.91789
2023,03,24,11,00,00,549.01302
2023,03,24,12,00,00,597.98814
2023,03,24,13,00,00,657.97504
2023,03,24,14,00,00,900.26155
2023,03,24,15,00,00,1003.91075
2023,03,24,16,00,00,936.2946
2023,03,24,17,00,00,1002.14283
2023,03,24,18,00,00,989.06974
2023,03,24,19,00,00,1158.09485
2023,03,24,20,00,00,1487.9445
2023,03,24,21,00,00,1331.90084
2023,03,24,22,00,00,1111.26033
2023,03,24,23,00,00,1153.55918
2023,03,25,00,00,00,913.82565
2023,03,25,01,00,00,772.40278
2023,03,25,02,00,00,627.73538
2023,03,25,03,00,00,585.04185
2023,03,25,04,00,00,537.38157
2023,03,25,05,00,00,363.4297
2023,03,25,06,00,00,94.54793
2023,03,25,07,00,00,126.70016
2023,03,25,08,00,00,295.85947
2023,03,25,09,00,00,344.77821
2023,03,25,10,00,00,373.01041
2023,03,25,11,00,00,541.63835
2023,03,25,12,00,00,1089.73124
2023,03,25,13,00,00,5844.934
2023,03,25,14,00,00,9997.38639
2023,03,25,15,00,00,6516.01676
2023,03,25,16,00,00,4948.81681
2023,03,25,17,00,00,6069.87712
2023,03,25,18,00,00,5998.72721
2023,03,25,19,00,00,5192.95304
2023,03,25,20,00,00,4562.63086
2023,03,25,21,00,00,4079.3606
2023,03,25,22,00,00,3842.62801
2023,03,25,23,00,00,3429.42448
2023,03,26,00,00,00,3065.10201
2023,03,26,01,00,00,2777.06116
2023,03,26,02,00,00,2036.85699
2023,03,26,03,00,00,1855.76866
2023,03,26,04,00,00,1948.84045
2023,03,26,05,00,00,2115.69318
2023,03,26,06,00,00,2355.48267
2023,03,26,07,00,00,2235.78729
2023,03,26,08,00,00,1674.98916
2023,03,26,09,00,00,1213.48888
2023,03,26,10,00,00,760.1563
2023,03,26,11,00,00,3860.0618
2023,03,26,12,00,00,4841.52942
2023,03,26,13,00,00,2846.79466
2023,03,26,14,00,00,2190.07945
2023,03,26,15,00,00,5273.44316
2023,03,26,16,00,00,6330.88639
2023,03,26,17,00,00,7166.70207
2023,03,26,18,00,00,7209.42256
2023,03,26,19,00,00,7304.4257
2023,03,26,20,00,00,6736.98869
2023,03,26,21,00,00,6196.62354
2023,03,26,22,00,00,4562.85669
2023,03,26,23,00,00,2759.84985
2023,03,27,00,00,00,1889.30416
2023,03,27,01,00,00,873.48842
2023,03,27,02,00,00,648.61902
2023,03,27,03,00,00,635.02732
2023,03,27,04,00,00,722.11259
2023,03,27,05,00,00,834.06743
2023,03,27,06,00,00,714.44469
2023,03,27,07,00,00,649.95879
2023,03,27,08,00,00,628.94933
2023,03,27,09,00,00,593.80922
2023,03,27,10,00,00,516.86841
2023,03,27,11,00,00,508.05772
2023,03,27,12,00,00,958.6731
2023,03,27,13,00,00,3277.81266
2023,03,27,14,00,00,5039.59619
2023,03,27,15,00,00,5759.59611
2023,03,27,16,00,00,4208.91235
2023,03,27,17,00,00,3744.58199
2023,03,27,18,00,00,2002.99369
2023,03,27,19,00,00,1066.53465
2023,03,27,20,00,00,707.37306
2023,03,27,21,00,00,598.81731
2023,03,27,22,00,00,590.77645
2023,03,27,23,00,00,613.94249
2023,03,28,00,00,00,582.63595
2023,03,28,01,00,00,678.05688
2023,03,28,02,00,00,842.61215
2023,03,28,03,00,00,886.50884
2023,03,28,04,00,00,872.47588
2023,03,28,05,00,00,870.01703
2023,03,28,06,00,00,876.22209
2023,03,28,07,00,00,805.59733
2023,03,28,08,00,00,737.97581
2023,03,28,09,00,00,767.94317
2023,03,28,10,00,00,729.10441
2023,03,28,11,00,00,746.66411
2023,03,28,12,00,00,759.06953
2023,03,28,13,00,00,728.99135
2023,03,28,14,00,00,608.92
2023,03,28,15,00,00,646.83427
2023,03,28,16,00,00,684.48156
2023,03,28,17,00,00,504.98104
2023,03,28,18,00,00,447.41735
2023,03,28,19,00,00,417.63821
2023,03,28,20,00,00,461.49989
2023,03,28,21,00,00,562.10232
2023,03,28,22,00,00,909.10602
2023,03,28,23,00,00,897.12352
2023,03,29,00,00,00,568.93992
2023,03,29,01,00,00,446.1643
2023,03,29,02,00,00,518.87167
2023,03,29,03,00,00,505.66481
2023,03,29,04,00,00,597.71916
2023,03,29,05,00,00,666.69745
2023,03,29,06,00,00,721.85387
2023,03,29,07,00,00,740.6214
2023,03,29,08,10,00,676.31248
2023,03,29,09,00,00,592.76597
2023,03,29,10,00,00,843.54473
2023,03,29,11,00,00,803.25177
2023,03,29,12,00,00,1068.2657
2023,03,29,13,00,00,1032.92499
2023,03,29,14,00,00,794.73619
2023,03,29,15,00,00,753.98128
2023,03,29,16,00,00,761.2014
2023,03,29,17,00,00,651.15646
2023,03,29,18,00,00,688.54665
2023,03,29,19,00,00,639.36118
2023,03,29,20,00,00,601.4005
2023,03,29,21,00,00,602.66653
2023,03,29,22,00,00,570.10887
2023,03,29,23,00,00,523.54448
2023,03,30,00,00,00,549.62705
2023,03,30,01,00,00,647.22481
2023,03,30,02,00,00,765.71186
2023,03,30,03,00,00,1033.6928
2023,03,30,04,00,00,1204.81417
2023,03,30,05,00,00,1326.28499
2023,03,30,06,00,00,1163.79399
2023,03,30,07,00,00,1574.69702
2023,03,30,08,00,00,3320.10571
2023,03,30,09,00,00,1214.06264
2023,03,30,10,00,00,1167.61216
2023,03,30,11,00,00,1513.62864
2023,03,30,12,00,00,5470.97408
2023,03,30,13,00,00,5638.8505
2023,03,30,14,00,00,4309.08512
2023,03,30,15,40,00,2551.32849
2023,03,30,16,00,00,3080.65747
2023,03,30,17,00,00,2899.08423
2023,03,30,18,00,00,2413.41538
2023,03,30,19,00,00,2053.28967
2023,03,30,20,00,00,1954.23267
2023,03,30,21,10,00,2155.00977
2023,03,30,22,00,00,2794.49015
2023,03,30,23,00,00,2896.41748
2023,03,31,00,00,00,2894.78866
2023,03,31,01,00,00,2499.65601
2023,03,31,02,00,00,2043.87899
2023,03,31,03,00,00,2323.97729
2023,03,31,04,00,00,2144.2313
2023,03,31,05,00,00,1677.23918
2023,03,31,06,00,00,1653.19651
2023,03,31,07,00,00,1466.93901
2023,03,31,08,00,00,1288.33567
2023,03,31,09,00,00,2288.32501
2023,03,31,10,00,00,3062.42932
2023,03,31,11,00,00,3721.94112
2023,03,31,12,00,00,4253.8595
2023,03,31,13,00,00,5398.72327
2023,03,31,14,00,00,6956.57332
2023,03,31,15,00,00,6515.88354
2023,03,31,16,00,00,5793.06999
2023,03,31,17,00,00,4952.23869
2023,03,31,18,00,00,4218.00513
2023,03,31,19,00,00,4044.45247
2023,03,31,20,00,00,3574.92651
2023,03,31,21,00,00,3084.03284
2023,03,31,22,00,00,3212.96663
2023,03,31,23,00,00,3744.31551
2023,04,01,00,00,00,3792.88635
2023,04,01,01,00,00,3837.19348
2023,04,01,02,00,00,3745.12789
2023,04,01,03,00,00,3437.0238
2023,04,01,04,00,00,3157.67501
2023,04,01,05,00,00,2951.89547
2023,04,01,06,00,00,2849.18408
2023,04,01,07,00,00,2673.05082
2023,04,01,08,00,00,2424.21965
2023,04,01,09,00,00,2166.74101
2023,04,01,10,00,00,1633.64616
2023,04,01,11,00,00,931.89903
2023,04,01,12,00,00,1040.19343
2023,04,01,13,00,00,1068.44585
2023,04,01,14,00,00,1866.514
2023,04,01,15,00,00,3008.9965
2023,04,01,16,00,00,4167.57393
2023,04,01,17,00,00,4046.3641
2023,04,01,18,00,00,3795.62097
2023,04,01,19,00,00,4002.95199
2023,04,01,20,00,00,4304.19942
2023,04,01,21,00,00,4814.3278
2023,04,01,22,00,00,4711.12297
2023,04,01,23,00,00,4231.68498
2023,04,02,00,00,00,4257.64819
2023,04,02,01,00,00,3893.11108
2023,04,02,02,00,00,3277.09261
2023,04,02,03,00,00,2937.88098
2023,04,02,04,00,00,2846.48181
2023,04,02,05,00,00,2722.31787
2023,04,02,06,00,00,2490.8665
2023,04,02,07,00,00,2170.06681
2023,04,02,08,00,00,1639.40202
2023,04,02,09,00,00,1004.20533
2023,04,02,10,00,00,566.67394
2023,04,02,11,00,00,336.00279
2023,04,02,12,00,00,367.88975
2023,04,02,13,00,00,659.90838
2023,04,02,14,00,00,566.62688
2023,04,02,15,00,00,679.94775
2023,04,02,16,00,00,1023.05103
2023,04,02,17,00,00,640.49962
2023,04,02,18,00,00,809.07441
2023,04,02,19,00,00,806.34518
2023,04,02,20,00,00,1191.30653
2023,04,02,21,00,00,739.96407
2023,04,02,22,00,00,887.14863
2023,04,02,23,00,00,1398.90365
2023,04,03,00,00,00,1710.33769
2023,04,03,01,00,00,1820.88466
2023,04,03,02,00,00,1716.45333
2023,04,03,03,00,00,1811.41752
2023,04,03,04,00,00,1819.66132
2023,04,03,05,00,00,2080.44637
2023,04,03,06,00,00,2647.592
2023,04,03,07,00,00,2959.50614
2023,04,03,08,00,00,3112.2583
2023,04,03,09,00,00,2430.81181
2023,04,03,10,00,00,2822.64551
2023,04,03,11,00,00,4704.04521
2023,04,03,12,00,00,7852.7644
2023,04,03,13,00,00,7903.74894
2023,04,03,14,00,00,7301.30037
2023,04,03,15,00,00,6552.30615
2023,04,03,16,00,00,5796.25732
2023,04,03,17,00,00,5352.78385
2023,04,03,18,00,00,4292.64962
2023,04,03,19,00,00,3590.48185
2023,04,03,20,00,00,4052.87988
2023,04,03,21,00,00,4319.66288
2023,04,03,22,00,00,4383.70036
2023,04,03,23,00,00,4762.63338
2023,04,04,00,00,00,5186.87028
2023,04,04,01,00,00,4847.75269
2023,04,04,02,00,00,3737.5238
2023,04,04,03,00,00,3286.61698
2023,04,04,04,00,00,3136.48185
2023,04,04,05,00,00,3014.7675
2023,04,04,06,00,00,2874.92485
2023,04,04,07,00,00,3047.02482
2023,04,04,08,00,00,2713.13277
2023,04,04,09,00,00,2755.77519
2023,04,04,10,00,00,2853.20683
2023,04,04,11,00,00,16319.01587
2023,04,04,12,00,00,14468.63151
2023,04,04,13,00,00,12193.04004
2023,04,04,14,00,00,13352.81169
2023,04,04,15,00,00,10222.43001
2023,04,04,16,00,00,7895.83561
2023,04,04,17,00,00,7204.51912
2023,04,04,18,00,00,6686.56445
2023,04,04,19,00,00,7379.98779
2023,04,04,20,00,00,6098.06226
2023,04,04,21,00,00,5425.27596
2023,04,04,22,00,00,5512.61051
2023,04,04,23,00,00,5197.22046
2023,04,05,00,00,00,5168.49105
2023,04,05,01,00,00,5939.40853
2023,04,05,02,00,00,5367.22013
2023,04,05,03,00,00,4866.35571
2023,04,05,04,00,00,4575.92611
2023,04,05,05,00,00,4704.33805
2023,04,05,06,00,00,4349.0413
