Year,Month,Day,Hour,Minute,Second,HYY_AERO.cn
2023,03,04,23,00,00,237.34834
2023,03,05,00,00,00,229.08743
2023,03,05,01,00,00,244.56303
2023,03,05,02,00,00,213.97242
2023,03,05,03,00,00,180.39394
2023,03,05,04,00,00,190.12031
2023,03,05,05,00,00,272.46606
2023,03,05,06,00,00,541.27273
2023,03,05,07,00,00,971.78814
2023,03,05,08,00,00,1217.22577
2023,03,05,09,00,00,893.15227
2023,03,05,10,00,00,836.84727
2023,03,05,11,00,00,801.41288
2023,03,05,12,00,00,517.61348
2023,03,05,13,00,00,502.24969
2023,03,05,14,00,00,568.08196
2023,03,05,15,00,00,684.11424
2023,03,05,16,00,00,692.10818
2023,03,05,17,00,00,545.95757
2023,03,05,18,00,00,452.19002
2023,03,05,19,00,00,387.21304
2023,03,05,20,00,00,383.94198
2023,03,05,21,00,00,1517.1144
2023,03,05,22,00,00,1623.30728
2023,03,05,23,00,00,631.26393
2023,03,06,00,00,00,1110.21604
2023,03,06,01,00,00,1668.07028
2023,03,06,02,00,00,1797.63995
2023,03,06,03,00,00,1248.24777
2023,03,06,04,00,00,1477.01073
2023,03,06,05,00,00,1528.14048
2023,03,06,06,00,00,1421.0835
2023,03,06,07,00,00,933.40212
2023,03,06,08,00,00,853.41592
2023,03,06,09,00,00,752.58394
2023,03,06,10,00,00,876.95608
2023,03,06,11,00,00,1894.28795
2023,03,06,12,00,00,4800.48169
2023,03,06,13,00,00,5496.22229
2023,03,06,14,00,00,5775.09668
2023,03,06,15,00,00,3941.09735
2023,03,06,16,00,00,3138.9053
2023,03,06,17,00,00,1669.34303
2023,03,06,18,00,00,1191.45465
2023,03,06,19,00,00,1140.66047
2023,03,06,20,00,00,1281.98285
2023,03,06,21,00,00,1666.09017
2023,03,06,22,00,00,1898.00003
2023,03,06,23,00,00,2048.03558
2023,03,07,00,00,00,1820.98558
2023,03,07,01,00,00,1336.24229
2023,03,07,02,00,00,1013.64683
2023,03,07,03,00,00,894.3959
2023,03,07,04,00,00,928.91602
2023,03,07,05,00,00,1187.30198
2023,03,07,06,00,00,1182.06073
2023,03,07,07,00,00,1298.19639
2023,03,07,08,00,00,1218.76794
2023,03,07,09,00,00,1202.67209
2023,03,07,10,00,00,1373.6508
2023,03,07,11,00,00,1717.10667
2023,03,07,12,00,00,1384.27381
2023,03,07,13,00,00,1268.79079
2023,03,07,14,00,00,1082.58273
2023,03,07,15,00,00,1433.23649
2023,03,07,16,00,00,4464.17106
2023,03,07,17,00,00,1389.79015
2023,03,07,18,00,00,14158.89499
2023,03,07,19,00,00,6251.15451
2023,03,07,20,00,00,18872.33376
2023,03,07,21,00,00,7488.99479
2023,03,07,22,00,00,7932.1824
2023,03,07,23,00,00,1516.21407
2023,03,08,00,00,00,1590.73105
2023,03,08,01,00,00,1308.81389
2023,03,08,02,00,00,1025.15202
2023,03,08,03,00,00,808.96545
2023,03,08,04,00,00,816.90712
2023,03,08,05,00,00,1103.6712
2023,03,08,06,00,00,1519.31585
2023,03,08,07,00,00,2078.93444
2023,03,08,08,00,00,1637.18248
2023,03,08,09,00,00,1263.7142
2023,03,08,10,00,00,1168.83562
2023,03,08,11,00,00,1180.35109
2023,03,08,12,00,00,1311.11089
2023,03,08,13,00,00,1446.31532
2023,03,08,14,00,00,986.51605
2023,03,08,15,00,00,776.96939
2023,03,08,16,00,00,840.13634
2023,03,08,17,00,00,1948.58605
2023,03,08,18,00,00,2172.50663
2023,03,08,19,00,00,632.11379
2023,03,08,20,00,00,1118.59911
2023,03,08,21,00,00,1390.58758
2023,03,08,22,00,00,1195.29073
2023,03,08,23,00,00,979.80666
2023,03,09,00,00,00,908.9597
2023,03,09,01,00,00,925.21576
2023,03,09,02,00,00,981.82849
2023,03,09,03,00,00,979.6615
2023,03,09,04,00,00,1093.37862
2023,03,09,05,00,00,1037.07302
2023,03,09,06,00,00,1006.85977
2023,03,09,07,00,00,1113.98579
2023,03,09,08,00,00,1395.81624
2023,03,09,09,00,00,1258.25525
2023,03,09,10,00,00,1037.46104
2023,03,09,11,00,00,1085.26545
2023,03,09,12,00,00,782.71167
2023,03,09,13,00,00,643.52819
2023,03,09,14,00,00,631.30197
2023,03,09,15,00,00,805.44197
2023,03,09,16,00,00,1365.74908
2023,03,09,17,00,00,1297.05404
2023,03,09,18,00,00,1898.67561
2023,03,09,19,00,00,1832.90607
2023,03,09,20,00,00,1577.34576
2023,03,09,21,00,00,2254.7045
2023,03,09,22,00,00,2221.52786
2023,03,09,23,00,00,2263.26276
2023,03,10,00,00,00,2336.95395
2023,03,10,01,00,00,1998.1297
2023,03,10,02,00,00,1482.6468
2023,03,10,03,00,00,1531.41591
2023,03,10,04,00,00,1782.62042
2023,03,10,05,00,00,1543.28682
2023,03,10,06,00,00,1462.20253
2023,03,10,07,00,00,1574.13826
2023,03,10,08,00,00,1678.56493
2023,03,10,09,00,00,1839.34092
2023,03,10,10,00,00,1963.92737
2023,03,10,11,00,00,1574.96274
2023,03,10,12,00,00,981.33289
2023,03,10,13,00,00,1148.33012
2023,03,10,14,00,00,1369.0011
2023,03,10,15,00,00,1304.95517
2023,03,10,16,00,00,1119.67633
2023,03,10,17,00,00,1302.92184
2023,03,10,18,00,00,1272.103
2023,03,10,19,00,00,2004.02085
2023,03,10,20,00,00,1700.95649
2023,03,10,21,00,00,1473.54877
2023,03,10,22,00,00,1540.77471
2023,03,10,23,00,00,1897.4114
2023,03,11,00,00,00,2043.61841
2023,03,11,01,00,00,1877.60076
2023,03,11,02,00,00,1994.79714
2023,03,11,03,00,00,2223.83244
2023,03,11,04,00,00,2623.78089
2023,03,11,05,00,00,2863.82892
2023,03,11,06,00,00,2917.89004
2023,03,11,07,00,00,2626.53186
2023,03,11,08,00,00,2205.79715
2023,03,11,09,00,00,2626.77925
2023,03,11,10,00,00,5436.04414
2023,03,11,11,00,00,10763.22239
2023,03,11,12,00,00,2937.20804
2023,03,11,13,00,00,2202.31031
2023,03,11,14,00,00,2005.14283
2023,03,11,15,00,00,1739.3382
2023,03,11,16,00,00,1630.41452
2023,03,11,17,00,00,2354.96982
2023,03,11,18,00,00,1537.75843
2023,03,11,19,00,00,1910.58046
2023,03,11,20,00,00,2097.83259
2023,03,11,21,00,00,2224.98724
2023,03,11,22,00,00,3426.06835
2023,03,11,23,00,00,2186.21451
2023,03,12,00,00,00,1840.28423
2023,03,12,01,00,00,2851.38042
2023,03,12,02,00,00,1821.73274
2023,03,12,03,00,00,1754.9211
2023,03,12,04,00,00,2032.66039
2023,03,12,05,00,00,2152.0393
2023,03,12,06,00,00,2048.2144
2023,03,12,07,00,00,1967.4331
2023,03,12,08,00,00,1771.38378
2023,03,12,09,00,00,1677.2442
2023,03,12,10,00,00,1699.0473
2023,03,12,11,00,00,2842.70708
2023,03,12,12,00,00,1477.1194
2023,03,12,13,00,00,801.92864
2023,03,12,14,00,00,709.22742
2023,03,12,15,00,00,621.23893
2023,03,12,16,00,00,412.24227
2023,03,12,17,00,00,485.91924
2023,03,12,18,00,00,612.99288
2023,03,12,19,00,00,696.36864
2023,03,12,20,00,00,783.11591
2023,03,12,21,00,00,1172.03484
2023,03,12,22,00,00,1266.49891
2023,03,12,23,00,00,1688.07574
2023,03,13,00,00,00,2100.37814
2023,03,13,01,00,00,1720.06828
2023,03,13,02,00,00,1542.96405
2023,03,13,03,00,00,1668.45872
2023,03,13,04,00,00,1798.56413
2023,03,13,05,00,00,1837.44335
2023,03,13,06,00,00,1973.63532
2023,03,13,07,00,00,1940.63221
2023,03,13,08,00,00,2416.83589
2023,03,13,09,00,00,1851.7078
2023,03,13,10,00,00,1707.21737
2023,03,13,11,00,00,1698.09213
2023,03,13,12,00,00,3714.72605
2023,03,13,13,00,00,2471.43512
2023,03,13,14,00,00,2601.25532
2023,03,13,15,00,00,3382.15369
2023,03,13,16,00,00,5063.1023
2023,03,13,17,00,00,3338.27042
2023,03,13,18,00,00,5238.15714
2023,03,13,19,00,00,4994.63228
2023,03,13,20,00,00,3179.08585
2023,03,13,21,00,00,2784.52283
2023,03,13,22,00,00,2460.74088
2023,03,13,23,00,00,2338.38322
2023,03,14,00,00,00,1990.40953
2023,03,14,01,00,00,1966.12133
2023,03,14,02,00,00,1882.5394
2023,03,14,03,00,00,1643.85467
2023,03,14,04,00,00,1235.72926
2023,03,14,05,00,00,864.41362
2023,03,14,06,00,00,682.28712
2023,03,14,07,00,00,475.37439
2023,03,14,08,00,00,559.19955
2023,03,14,09,00,00,650.08227
2023,03,14,10,00,00,740.05758
2023,03,14,11,00,00,678.44455
2023,03,14,12,00,00,630.52651
2023,03,14,13,00,00,403.82122
2023,03,14,14,00,00,729.18986
2023,03,14,15,00,00,961.66361
2023,03,14,16,00,00,1132.91353
2023,03,14,17,00,00,1527.14263
2023,03,14,18,00,00,2339.71138
2023,03,14,19,00,00,1142.8915
2023,03,14,20,00,00,1131.62384
2023,03,14,21,00,00,1318.49349
2023,03,14,22,00,00,1497.45078
2023,03,14,23,00,00,928.10287
2023,03,15,00,00,00,823.29955
2023,03,15,01,00,00,764.46409
2023,03,15,02,00,00,693.46622
2023,03,15,03,00,00,684.60394
2023,03,15,04,00,00,778.17182
2023,03,15,05,00,00,855.13333
2023,03,15,06,00,00,954.90046
2023,03,15,07,00,00,1087.75984
2023,03,15,08,00,00,787.00787
2023,03,15,09,00,00,589.425
2023,03,15,10,00,00,742.19849
2023,03,15,11,00,00,1063.47922
2023,03,15,12,00,00,2375.40661
2023,03,15,13,00,00,2285.29865
2023,03,15,14,00,00,1778.37881
2023,03,15,15,00,00,1264.84528
2023,03,15,16,00,00,1909.15224
2023,03,15,17,00,00,1721.71922
2023,03,15,18,00,00,1055.80998
2023,03,15,19,00,00,891.74455
2023,03,15,20,00,00,1010.77969
2023,03,15,21,00,00,975.75485
2023,03,15,22,00,00,875.94455
2023,03,15,23,00,00,1022.6314
2023,03,16,00,00,00,1170.97577
2023,03,16,01,00,00,1296.14364
2023,03,16,02,00,00,1550.77775
2023,03,16,03,00,00,1605.45581
2023,03,16,04,00,00,2172.67668
2023,03,16,05,00,00,3329.06686
2023,03,16,06,00,00,1695.7991
2023,03,16,07,00,00,1794.70596
2023,03,16,08,00,00,3223.83369
2023,03,16,09,00,00,1932.43377
2023,03,16,10,00,00,1180.85867
2023,03,16,11,00,00,929.58224
2023,03,16,12,00,00,1052.20668
2023,03,16,13,00,00,647.45288
2023,03,16,14,00,00,796.52757
2023,03,16,15,00,00,1120.61788
2023,03,16,16,00,00,2527.97062
2023,03,16,17,00,00,1871.54973
2023,03,16,18,00,00,1724.50652
2023,03,16,19,00,00,2004.73999
2023,03,16,20,00,00,3205.62845
2023,03,16,21,00,00,4464.0786
2023,03,16,22,00,00,3928.12022
2023,03,16,23,00,00,2862.85884
2023,03,17,00,00,00,2295.67942
2023,03,17,01,00,00,1801.72255
2023,03,17,02,00,00,1709.81832
2023,03,17,03,00,00,1460.64604
2023,03,17,04,00,00,1334.89415
2023,03,17,05,00,00,1302.53702
2023,03,17,06,00,00,1267.66045
2023,03,17,07,00,00,1199.21153
2023,03,17,08,00,00,938.98771
2023,03,17,09,00,00,825.19955
2023,03,17,10,00,00,938.38877
2023,03,17,11,00,00,1414.39803
2023,03,17,12,00,00,1363.26897
2023,03,17,13,00,00,3240.65382
2023,03,17,14,00,00,4712.90088
2023,03,17,15,00,00,1251.58877
2023,03,17,16,00,00,1614.83867
2023,03,17,17,00,00,1419.28598
2023,03,17,18,00,00,1801.46393
2023,03,17,19,00,00,3561.85299
2023,03,17,20,00,00,3804.53532
2023,03,17,21,00,00,2566.25278
2023,03,17,22,00,00,2075.41092
2023,03,17,23,00,00,2292.34365
2023,03,18,00,00,00,2720.64199
2023,03,18,01,00,00,2548.32123
2023,03,18,02,00,00,2011.66719
2023,03,18,03,00,00,1827.55959
2023,03,18,04,00,00,1638.79638
2023,03,18,05,00,00,1923.03303
2023,03,18,06,00,00,2216.41343
2023,03,18,07,00,00,2449.48326
2023,03,18,08,00,00,2494.8861
2023,03,18,09,00,00,2579.65685
2023,03,18,10,00,00,2750.83939
2023,03,18,11,00,00,2820.13102
2023,03,18,12,00,00,2967.00686
2023,03,18,13,00,00,3061.46034
2023,03,18,14,00,00,3136.79041
2023,03,18,15,00,00,3115.23758
2023,03,18,16,00,00,2937.86969
2023,03,18,17,00,00,2795.21947
2023,03,18,18,00,00,2762.06847
2023,03,18,19,00,00,2878.39867
2023,03,18,20,00,00,2801.24049
2023,03,18,21,00,00,2582.40965
2023,03,18,22,00,00,2391.03122
2023,03,18,23,00,00,2355.65375
2023,03,19,00,00,00,2320.02522
2023,03,19,01,00,00,2252.63289
2023,03,19,02,00,00,2139.29361
2023,03,19,03,00,00,1879.30047
2023,03,19,04,00,00,1600.25104
2023,03,19,05,00,00,1458.29613
2023,03,19,06,00,00,1358.24261
2023,03,19,07,00,00,1198.6856
2023,03,19,08,00,00,1081.37353
2023,03,19,09,00,00,1061.28105
2023,03,19,10,00,00,1023.01014
2023,03,19,11,00,00,959.74468
2023,03,19,12,00,00,867.26878
2023,03,19,13,00,00,801.03243
2023,03,19,14,00,00,794.00137
2023,03,19,15,00,00,763.00742
2023,03,19,16,00,00,701.94394
2023,03,19,17,00,00,785.49334
2023,03,19,18,00,00,708.57484
2023,03,19,19,00,00,785.51621
2023,03,19,20,00,00,779.18516
2023,03,19,21,00,00,761.88212
2023,03,19,22,00,00,870.31758
2023,03,19,23,00,00,1030.20076
2023,03,20,00,00,00,950.70788
2023,03,20,01,00,00,870.01031
2023,03,20,02,00,00,969.21971
2023,03,20,03,00,00,1011.87853
2023,03,20,04,00,00,1066.3377
2023,03,20,05,00,00,999.43517
2023,03,20,06,00,00,832.54848
2023,03,20,07,00,00,707.85802
2023,03,20,08,00,00,640.97379
2023,03,20,09,00,00,603.33622
2023,03,20,10,00,00,680.39091
2023,03,20,11,00,00,803.68561
2023,03,20,12,00,00,769.63666
2023,03,20,13,00,00,662.21773
2023,03,20,14,00,00,468.11576
2023,03,20,15,00,00,402.48727
2023,03,20,16,00,00,334.84591
2023,03,20,17,00,00,366.42818
2023,03,20,18,00,00,309.30333
2023,03,20,19,00,00,344.01121
2023,03,20,20,00,00,499.29075
2023,03,20,21,00,00,629.58379
2023,03,20,22,00,00,833.43575
2023,03,20,23,00,00,1127.34087
2023,03,21,00,00,00,1265.08835
2023,03,21,01,00,00,1261.03394
2023,03,21,02,00,00,1173.93392
2023,03,21,03,00,00,955.31971
2023,03,21,04,00,00,894.95924
2023,03,21,05,00,00,820.55758
2023,03,21,06,00,00,741.50803
2023,03,21,07,00,00,736.9756
2023,03,21,08,00,00,622.95849
2023,03,21,09,00,00,593.95985
2023,03,21,10,00,00,812.94182
2023,03,21,11,00,00,743.65288
2023,03,21,12,00,00,661.3894
2023,03,21,13,00,00,588.49152
2023,03,21,14,00,00,544.43364
2023,03,21,15,00,00,564.37576
2023,03,21,16,00,00,872.33652
2023,03,21,17,00,00,1103.79261
2023,03,21,18,00,00,1301.51648
2023,03,21,19,00,00,1525.58452
2023,03,21,20,00,00,2027.92846
2023,03,21,21,00,00,2340.35304
2023,03,21,22,00,00,2897.7685
2023,03,21,23,00,00,2172.73679
2023,03,22,00,00,00,1925.42677
2023,03,22,01,00,00,1890.87727
2023,03,22,02,00,00,1780.75606
2023,03,22,03,00,00,1564.55177
2023,03,22,04,00,00,1087.48535
2023,03,22,05,00,00,818.83954
2023,03,22,06,00,00,743.57364
2023,03,22,07,00,00,627.98576
2023,03,22,08,00,00,527.84848
2023,03,22,09,00,00,532.35591
2023,03,22,10,00,00,544.94333
2023,03,22,11,00,00,542.63106
2023,03,22,12,00,00,530.76607
2023,03,22,13,00,00,510.69031
2023,03,22,14,00,00,450.96455
2023,03,22,15,00,00,469.55409
2023,03,22,16,00,00,497.57015
2023,03,22,17,00,00,373.91334
2023,03,22,18,00,00,376.33348
2023,03,22,19,00,00,452.31439
2023,03,22,20,00,00,492.29228
2023,03,22,21,00,00,458.08257
2023,03,22,22,00,00,503.29348
2023,03,22,23,00,00,437.30894
2023,03,23,00,00,00,332.82167
2023,03,23,01,00,00,311.07153
2023,03,23,02,00,00,372.90243
2023,03,23,03,00,00,349.86349
2023,03,23,04,00,00,372.24727
2023,03,23,05,00,00,435.86697
2023,03,23,06,00,00,726.67742
2023,03,23,07,00,00,1583.56291
2023,03,23,08,00,00,1280.3198
2023,03,23,09,00,00,1386.4262
2023,03,23,10,00,00,1085.25001
2023,03,23,11,00,00,902.50681
2023,03,23,12,00,00,750.75031
2023,03,23,13,00,00,851.94136
2023,03,23,14,00,00,1088.12948
2023,03,23,15,00,00,644.06956
2023,03,23,16,00,00,432.46531
2023,03,23,17,00,00,688.61194
2023,03,23,18,00,00,921.44546
2023,03,23,19,00,00,565.48486
2023,03,23,20,00,00,562.24546
2023,03,23,21,00,00,842.66243
2023,03,23,22,00,00,699.71167
2023,03,23,23,00,00,678.49454
2023,03,24,00,00,00,782.22301
2023,03,24,01,00,00,1117.08884
2023,03,24,02,00,00,843.03045
2023,03,24,03,00,00,877.01847
2023,03,24,04,00,00,809.52139
2023,03,24,05,00,00,2223.59117
2023,03,24,06,00,00,1004.6577
2023,03,24,07,00,00,1086.55513
2023,03,24,08,00,00,969.40637
2023,03,24,09,00,00,785.26728
2023,03,24,10,00,00,621.62561
2023,03,24,11,00,00,609.71939
2023,03,24,12,00,00,640.4097
2023,03,24,13,00,00,771.18652
2023,03,24,14,00,00,1002.7971
2023,03,24,15,00,00,1098.46709
2023,03,24,16,00,00,1030.62207
2023,03,24,17,00,00,1138.09179
2023,03,24,18,00,00,1127.22193
2023,03,24,19,00,00,1314.53921
2023,03,24,20,00,00,1721.77507
2023,03,24,21,00,00,1541.31107
2023,03,24,22,00,00,1312.81732
2023,03,24,23,00,00,1335.63534
2023,03,25,00,00,00,1054.32925
2023,03,25,01,00,00,862.74212
2023,03,25,02,00,00,730.34515
2023,03,25,03,00,00,665.29939
2023,03,25,04,00,00,631.85515
2023,03,25,05,00,00,391.62788
2023,03,25,06,00,00,105.85864
2023,03,25,07,00,00,146.36455
2023,03,25,08,00,00,343.06864
2023,03,25,09,00,00,396.04152
2023,03,25,10,00,00,441.30924
2023,03,25,11,00,00,640.14106
2023,03,25,12,00,00,1284.6859
2023,03,25,13,00,00,6845.58844
2023,03,25,14,00,00,11236.64038
2023,03,25,15,00,00,7151.05798
2023,03,25,16,00,00,5496.18224
2023,03,25,17,00,00,7005.79978
2023,03,25,18,00,00,6835.76473
2023,03,25,19,00,00,5886.99653
2023,03,25,20,00,00,5276.20832
2023,03,25,21,00,00,4761.94009
2023,03,25,22,00,00,4581.67567
2023,03,25,23,00,00,4046.60137
2023,03,26,00,00,00,3571.04562
2023,03,26,01,00,00,3252.90991
2023,03,26,02,00,00,2414.28832
2023,03,26,03,00,00,2196.17319
2023,03,26,04,00,00,2309.65051
2023,03,26,05,00,00,2589.76302
2023,03,26,06,00,00,2779.55431
2023,03,26,07,00,00,2652.75559
2023,03,26,08,00,00,1965.97016
2023,03,26,09,00,00,1382.79936
2023,03,26,10,00,00,849.45909
2023,03,26,11,00,00,4017.92935
2023,03,26,12,00,00,4811.57335
2023,03,26,13,00,00,2856.0177
2023,03,26,14,00,00,2404.39487
2023,03,26,15,00,00,6157.95385
2023,03,26,16,00,00,7177.91463
2023,03,26,17,00,00,8241.46648
2023,03,26,18,00,00,8161.73432
2023,03,26,19,00,00,8177.54048
2023,03,26,20,00,00,7616.22317
2023,03,26,21,00,00,7187.87711
2023,03,26,22,00,00,5193.89867
2023,03,26,23,00,00,3183.54405
2023,03,27,00,00,00,2147.3201
2023,03,27,01,00,00,1004.81941
2023,03,27,02,00,00,747.29303
2023,03,27,03,00,00,722.9241
2023,03,27,04,00,00,848.13622
2023,03,27,05,00,00,949.39212
2023,03,27,06,00,00,811.9603
2023,03,27,07,00,00,727.64606
2023,03,27,08,00,00,706.80636
2023,03,27,09,00,00,581.74986
2023,03,27,10,00,00,556.30379
2023,03,27,11,00,00,529.03788
2023,03,27,12,00,00,755.75894
2023,03,27,13,00,00,2686.54255
2023,03,27,14,00,00,4428.70071
2023,03,27,15,00,00,5091.64854
2023,03,27,16,00,00,3449.39292
2023,03,27,17,00,00,3231.12636
2023,03,27,18,00,00,1642.81624
2023,03,27,19,00,00,909.82016
2023,03,27,20,00,00,653.57924
2023,03,27,21,00,00,643.89758
2023,03,27,22,00,00,640.72621
2023,03,27,23,00,00,669.56485
2023,03,28,00,00,00,647.29089
2023,03,28,01,09,00,NaN
2023,03,28,02,09,00,NaN
2023,03,28,03,09,00,NaN
2023,03,28,04,09,00,NaN
2023,03,28,05,09,00,NaN
2023,03,28,06,09,00,NaN
2023,03,28,07,09,00,NaN
2023,03,28,08,09,00,NaN
2023,03,28,09,09,00,NaN
2023,03,28,10,09,00,NaN
2023,03,28,11,09,00,NaN
2023,03,28,12,09,00,NaN
2023,03,28,13,09,00,NaN
2023,03,28,14,09,00,NaN
2023,03,28,15,09,00,NaN
2023,03,28,16,09,00,NaN
2023,03,28,17,09,00,NaN
2023,03,28,18,09,00,NaN
2023,03,28,19,09,00,NaN
2023,03,28,20,09,00,NaN
2023,03,28,21,09,00,NaN
2023,03,28,22,09,00,NaN
2023,03,28,23,09,00,NaN
2023,03,29,00,00,00,661.91212
2023,03,29,01,00,00,858.56654
2023,03,29,02,00,00,1032.92787
2023,03,29,03,00,00,599.69955
2023,03,29,04,00,00,693.8044
2023,03,29,05,00,00,793.48743
2023,03,29,06,00,00,846.24561
2023,03,29,07,00,00,837.62636
2023,03,29,08,00,00,1685.55925
2023,03,29,09,00,00,698.84076
2023,03,29,10,00,00,943.17697
2023,03,29,11,00,00,941.4947
2023,03,29,12,00,00,1207.45374
2023,03,29,13,00,00,1125.64928
2023,03,29,14,00,00,886.97788
2023,03,29,15,00,00,943.04348
2023,03,29,16,00,00,1052.63425
2023,03,29,17,00,00,752.80894
2023,03,29,18,00,00,786.92301
2023,03,29,19,00,00,724.93122
2023,03,29,20,00,00,676.30318
2023,03,29,21,00,00,708.8509
2023,03,29,22,00,00,658.07137
2023,03,29,23,00,00,613.91697
2023,03,30,00,00,00,620.88575
2023,03,30,01,00,00,759.8353
2023,03,30,02,00,00,933.5232
2023,03,30,03,00,00,1234.11611
2023,03,30,04,00,00,1350.22408
2023,03,30,05,00,00,1318.22097
2023,03,30,06,00,00,1258.5139
2023,03,30,07,00,00,1818.88973
2023,03,30,08,00,00,3727.12405
2023,03,30,09,00,00,1311.47643
2023,03,30,10,00,00,1390.46149
2023,03,30,11,00,00,1562.95109
2023,03,30,12,00,00,4393.45652
2023,03,30,13,00,00,4752.07987
2023,03,30,14,00,00,4228.1701
2023,03,30,15,00,00,3249.20747
2023,03,30,16,00,00,2847.363
2023,03,30,17,00,00,2513.37854
2023,03,30,18,00,00,2291.28442
2023,03,30,19,00,00,2213.05058
2023,03,30,20,00,00,2218.50813
2023,03,30,21,00,00,2516.26167
2023,03,30,22,00,00,3321.37835
2023,03,30,23,00,00,3440.47074
2023,03,31,00,00,00,3432.92775
2023,03,31,01,00,00,2997.40649
2023,03,31,02,00,00,2503.22871
2023,03,31,03,00,00,2833.47378
2023,03,31,04,00,00,2561.76882
2023,03,31,05,00,00,2024.77369
2023,03,31,06,00,00,2017.6685
2023,03,31,07,00,00,1755.69407
2023,03,31,08,00,00,1460.58442
2023,03,31,09,00,00,2122.69989
2023,03,31,10,00,00,2470.93261
2023,03,31,11,00,00,2343.67327
2023,03,31,12,00,00,2489.98564
2023,03,31,13,00,00,4175.07661
2023,03,31,14,00,00,4959.66624
2023,03,31,15,00,00,5435.5439
2023,03,31,16,00,00,5801.61211
2023,03,31,17,00,00,5354.39661
2023,03,31,18,00,00,4658.71106
2023,03,31,19,00,00,4530.84635
2023,03,31,20,00,00,4195.20172
2023,03,31,21,00,00,3609.97814
2023,03,31,22,00,00,3863.28421
2023,03,31,23,00,00,4429.17038
2023,04,01,00,00,00,4424.337
2023,04,01,01,00,00,4482.1041
2023,04,01,02,00,00,4401.26384
2023,04,01,03,00,00,4015.90153
2023,04,01,04,00,00,3708.67974
2023,04,01,05,00,00,3467.89198
2023,04,01,06,00,00,3289.96141
2023,04,01,07,00,00,3091.21545
2023,04,01,08,00,00,2808.34012
2023,04,01,09,00,00,2481.32239
2023,04,01,10,00,00,1857.24609
2023,04,01,11,00,00,932.24913
2023,04,01,12,00,00,701.03545
2023,04,01,13,00,00,910.4118
2023,04,01,14,00,00,1735.11339
2023,04,01,15,00,00,3091.51912
2023,04,01,16,00,00,4204.1356
2023,04,01,17,00,00,4199.62049
2023,04,01,18,00,00,4041.43304
2023,04,01,19,00,00,4299.50865
2023,04,01,20,00,00,4984.78677
2023,04,01,21,00,00,5632.99799
2023,04,01,22,00,00,5389.3896
2023,04,01,23,00,00,4920.31908
2023,04,02,00,00,00,4946.4135
2023,04,02,01,00,00,4506.47505
2023,04,02,02,00,00,3820.45789
2023,04,02,03,00,00,3455.54474
2023,04,02,04,00,00,3358.55533
2023,04,02,05,00,00,3195.7703
2023,04,02,06,00,00,2910.65432
2023,04,02,07,00,00,2489.81847
2023,04,02,08,00,00,1870.37516
2023,04,02,09,00,00,1115.81622
2023,04,02,10,00,00,613.60333
2023,04,02,11,00,00,337.63121
2023,04,02,12,00,00,306.28788
2023,04,02,13,00,00,453.66878
2023,04,02,14,00,00,432.90393
2023,04,02,15,00,00,536.12318
2023,04,02,16,00,00,941.53758
2023,04,02,17,00,00,687.48758
2023,04,02,18,00,00,850.95364
2023,04,02,19,00,00,906.16529
2023,04,02,20,00,00,1274.50545
2023,04,02,21,00,00,871.5106
2023,04,02,22,00,00,1067.27926
2023,04,02,23,00,00,1685.57392
2023,04,03,00,00,00,2089.35402
2023,04,03,01,00,00,2117.98607
2023,04,03,02,00,00,2063.50455
2023,04,03,03,00,00,2147.62466
2023,04,03,04,00,00,2144.25629
2023,04,03,05,00,00,2414.48865
2023,04,03,06,00,00,3060.91208
2023,04,03,07,00,00,3421.97973
2023,04,03,08,00,00,3298.69436
2023,04,03,09,00,00,2473.01108
2023,04,03,10,00,00,2714.96557
2023,04,03,11,00,00,3247.98369
2023,04,03,12,00,00,4868.60161
2023,04,03,13,00,00,6263.96991
2023,04,03,14,00,00,6359.39303
2023,04,03,15,00,00,5841.5956
2023,04,03,16,00,00,5767.45789
2023,04,03,17,00,00,5613.75985
2023,04,03,18,00,00,4733.32236
2023,04,03,19,00,00,4132.98114
2023,04,03,20,00,00,4834.82499
2023,04,03,21,00,00,5065.7113
2023,04,03,22,00,00,5214.5248
2023,04,03,23,00,00,5675.81344
2023,04,04,00,00,00,6113.99558
2023,04,04,01,00,00,5754.16698
2023,04,04,02,00,00,4551.21103
2023,04,04,03,00,00,3900.04729
2023,04,04,04,00,00,3756.57987
2023,04,04,05,00,00,3657.98363
2023,04,04,06,00,00,3461.40178
2023,04,04,07,00,00,3628.03296
2023,04,04,08,00,00,3002.69561
2023,04,04,09,00,00,2620.90795
2023,04,04,10,00,00,2648.38343
2023,04,04,11,00,00,13003.07388
2023,04,04,12,00,00,12794.55418
2023,04,04,13,00,00,11962.87705
2023,04,04,14,00,00,11490.14136
2023,04,04,15,00,00,8688.95141
2023,04,04,16,00,00,7748.45321
2023,04,04,17,00,00,7588.51459
2023,04,04,18,00,00,7130.61909
2023,04,04,19,00,00,8331.5218
2023,04,04,20,00,00,6654.8342
2023,04,04,21,00,00,6159.98994
2023,04,04,22,00,00,6438.59497
2023,04,04,23,00,00,6060.66257
2023,04,05,00,00,00,6037.91412
2023,04,05,01,00,00,6935.30159
2023,04,05,02,00,00,6221.48822
2023,04,05,03,00,00,5663.01092
2023,04,05,04,00,00,5312.85238
