Year,Month,Day,Hour,Minute,Second,HYY_META.T42,HYY_META.T336
2023,04,26,11,00,00,14.67067,13.77683
2023,04,26,12,00,00,15.386,14.48467
2023,04,26,13,00,00,15.923,14.96033
2023,04,26,14,00,00,15.10133,14.38817
2023,04,26,15,00,00,14.71,13.941
2023,04,26,16,00,00,14.34433,13.4455
2023,04,26,17,00,00,13.574,12.8205
2023,04,26,18,00,00,11.667,11.11167
2023,04,26,19,00,00,10.47483,10.07517
2023,04,26,20,00,00,9.26267,8.84417
2023,04,26,21,00,00,8.07983,7.674
2023,04,26,22,00,00,7.35017,6.88133
2023,04,26,23,00,00,6.38867,5.95517
2023,04,27,00,00,00,5.7925,5.37467
2023,04,27,01,00,00,5.29267,4.8445
2023,04,27,02,00,00,4.9985,4.52367
2023,04,27,03,00,00,4.48917,3.9935
2023,04,27,04,00,00,3.61283,3.1455
2023,04,27,05,00,00,3.38617,2.82933
2023,04,27,06,00,00,3.31783,2.7625
2023,04,27,07,00,00,3.59333,2.989
2023,04,27,08,00,00,3.85633,3.27133
2023,04,27,09,00,00,4.2835,3.72617
2023,04,27,10,00,00,4.66283,4.06583
2023,04,27,11,00,00,4.90467,4.30867
2023,04,27,12,00,00,5.0215,4.3445
2023,04,27,13,00,00,5.38717,4.63517
2023,04,27,14,00,00,4.816,4.216
2023,04,27,15,00,00,5.06117,4.34
2023,04,27,16,00,00,5.51567,4.65917
2023,04,27,17,00,00,5.65633,4.89633
2023,04,27,18,00,00,5.70383,5.10817
2023,04,27,19,00,00,4.94,4.4665
2023,04,27,20,00,00,3.97983,3.57683
2023,04,27,21,00,00,3.41933,2.88
2023,04,27,22,00,00,3.2,2.68933
2023,04,27,23,00,00,3.02617,2.55467
2023,04,28,00,00,00,2.282,2.25133
2023,04,28,01,00,00,1.83833,1.7565
2023,04,28,02,00,00,0.21833,1.11067
2023,04,28,03,00,00,-1.127,0.069
2023,04,28,04,00,00,-1.406,-0.0205
2023,04,28,05,00,00,-1.40133,-0.24967
2023,04,28,06,00,00,-0.0535,0.03867
2023,04,28,07,00,00,1.6425,1.55933
2023,04,28,08,00,00,3.2415,2.65567
2023,04,28,09,00,00,4.2005,3.196
2023,04,28,10,00,00,4.78383,3.51767
2023,04,28,11,00,00,5.86783,4.66033
2023,04,28,12,00,00,6.39917,5.153
2023,04,28,13,00,00,6.86283,5.62283
2023,04,28,14,00,00,7.17167,6.2835
2023,04,28,15,00,00,7.77367,6.76283
2023,04,28,16,00,00,7.72317,6.9155
2023,04,28,17,00,00,7.4815,6.77483
2023,04,28,18,00,00,6.7735,6.37217
2023,04,28,19,00,00,5.58333,5.33033
2023,04,28,20,00,00,3.6275,4.11683
2023,04,28,21,00,00,2.72167,3.2865
2023,04,28,22,00,00,0.62633,1.9965
2023,04,28,23,00,00,0.13783,0.89867
2023,04,29,00,00,00,-0.45967,0.15183
2023,04,29,01,00,00,-0.274,-0.161
2023,04,29,02,00,00,-0.08083,-0.22
2023,04,29,03,00,00,-0.1665,-0.57133
2023,04,29,04,00,00,-0.638,-1.04483
2023,04,29,05,00,00,0.02,-0.4035
2023,04,29,06,00,00,-0.373,-0.87667
2023,04,29,07,00,00,-0.52167,-1.17783
2023,04,29,08,00,00,1.34333,0.43683
2023,04,29,09,00,00,2.32767,1.42483
2023,04,29,10,00,00,4.27867,3.31983
2023,04,29,11,00,00,5.574,4.55267
2023,04,29,12,00,00,6.342,5.4075
2023,04,29,13,00,00,6.68733,5.89867
2023,04,29,14,00,00,7.20533,6.45133
2023,04,29,15,00,00,6.86433,6.12333
2023,04,29,16,00,00,6.77717,6.095
2023,04,29,17,00,00,6.1645,5.47333
2023,04,29,18,00,00,4.81333,4.263
2023,04,29,19,00,00,4.5225,4.05017
2023,04,29,20,00,00,2.69633,2.34517
2023,04,29,21,00,00,2.22883,2.27217
2023,04,29,22,00,00,2.43483,2.60133
2023,04,29,23,00,00,2.17883,2.38883
2023,04,30,00,00,00,2.20217,1.932
2023,04,30,01,00,00,1.9535,1.587
2023,04,30,02,00,00,1.36967,0.95917
2023,04,30,03,00,00,0.459,0.062
2023,04,30,04,00,00,0.09083,-0.27133
2023,04,30,05,00,00,0.108,-0.22
2023,04,30,06,00,00,0.16883,-0.0865
2023,04,30,07,00,00,0.6855,0.516
2023,04,30,08,00,00,2.45067,2.00033
2023,04,30,09,00,00,2.79433,2.27983
2023,04,30,10,00,00,3.2115,2.71417
2023,04,30,11,00,00,3.2985,2.54283
2023,04,30,12,00,00,3.8345,3.20917
2023,04,30,13,00,00,2.627,1.95333
2023,04,30,14,00,00,3.16083,2.35017
2023,04,30,15,00,00,3.34017,2.60417
2023,04,30,16,00,00,3.57383,2.91633
2023,04,30,17,00,00,3.40083,2.82667
2023,04,30,18,00,00,2.224,1.83233
2023,04,30,19,00,00,2.07767,1.7095
2023,04,30,20,00,00,1.53117,1.5635
2023,04,30,21,00,00,0.3645,0.81367
2023,04,30,22,00,00,0.3245,0.8525
2023,04,30,23,00,00,-0.03117,0.359
2023,05,01,00,00,00,-0.22133,0.0505
2023,05,01,01,00,00,-0.42533,-0.3755
2023,05,01,02,00,00,-0.759,-0.637
2023,05,01,03,00,00,-0.90483,-0.7875
2023,05,01,04,00,00,-1.07417,-0.93083
2023,05,01,05,00,00,-0.61717,-0.8375
2023,05,01,06,00,00,0.10567,-0.21433
2023,05,01,07,00,00,1.68583,1.252
2023,05,01,08,00,00,3.07917,2.3855
2023,05,01,09,00,00,4.61917,3.794
2023,05,01,10,00,00,5.9255,4.94117
2023,05,01,11,00,00,6.84417,5.85567
2023,05,01,12,00,00,8.207,7.10417
2023,05,01,13,00,00,8.197,7.18917
2023,05,01,14,00,00,8.49383,7.62733
2023,05,01,15,00,00,8.87083,7.934
2023,05,01,16,00,00,8.676,7.8685
2023,05,01,17,00,00,7.975,7.428
2023,05,01,18,00,00,7.49633,7.06733
2023,05,01,19,00,00,6.64983,6.29133
2023,05,01,20,00,00,5.45783,5.23183
2023,05,01,21,00,00,4.18683,4.79983
2023,05,01,22,00,00,3.72417,3.529
2023,05,01,23,00,00,3.2875,3.053
2023,05,02,00,00,00,3.04167,2.7635
2023,05,02,01,00,00,2.40283,2.04817
2023,05,02,02,00,00,1.73817,1.29767
2023,05,02,03,00,00,1.20983,0.75083
2023,05,02,04,00,00,0.30133,-0.04267
2023,05,02,05,00,00,0.10117,-0.2545
2023,05,02,06,00,00,0.13,-0.2555
2023,05,02,07,00,00,0.2245,-0.18767
2023,05,02,08,00,00,0.65267,0.18983
2023,05,02,09,00,00,1.28633,0.803
2023,05,02,10,00,00,1.77867,1.20667
2023,05,02,11,00,00,2.41383,1.75433
2023,05,02,12,00,00,2.839,2.1125
2023,05,02,13,00,00,2.376,1.7015
2023,05,02,14,00,00,1.8095,1.10733
2023,05,02,15,00,00,1.36117,0.74483
2023,05,02,16,00,00,0.394,0.0115
2023,05,02,17,00,00,0.58133,0.2415
2023,05,02,18,00,00,0.50767,0.18583
2023,05,02,19,00,00,1.068,0.74817
2023,05,02,20,00,00,1.59617,1.283
2023,05,02,21,00,00,1.78333,1.45867
2023,05,02,22,00,00,1.557,1.32617
2023,05,02,23,00,00,0.57133,0.48083
2023,05,03,00,00,00,-0.092,-0.13717
2023,05,03,01,00,00,-0.19483,-0.228
2023,05,03,02,00,00,0.05567,0.05567
2023,05,03,03,00,00,0.21367,0.221
2023,05,03,04,00,00,0.193,0.25433
2023,05,03,05,00,00,0.89633,0.883
2023,05,03,06,00,00,1.92383,1.78367
2023,05,03,07,00,00,3.41883,3.15133
2023,05,03,08,00,00,5.26617,4.79633
2023,05,03,09,00,00,7.17,6.43767
2023,05,03,10,00,00,8.17333,7.2055
2023,05,03,11,00,00,8.389,7.47517
2023,05,03,12,00,00,7.77617,6.88383
2023,05,03,13,00,00,5.13367,4.92217
2023,05,03,14,00,00,6.76067,5.906
2023,05,03,15,00,00,2.87633,2.42067
2023,05,03,16,00,00,2.72633,2.17433
2023,05,03,17,00,00,2.67467,2.194
2023,05,03,18,00,00,1.84667,1.38867
2023,05,03,19,00,00,0.94717,0.592
2023,05,03,20,00,00,0.25983,0.04383
2023,05,03,21,00,00,-0.42033,-0.579
2023,05,03,22,00,00,-1.088,-1.22217
2023,05,03,23,00,00,-1.586,-1.65167
2023,05,04,00,00,00,-2.14383,-2.17117
2023,05,04,01,00,00,-2.85533,-2.83883
2023,05,04,02,00,00,-3.46217,-3.374
2023,05,04,03,00,00,-3.64933,-3.48233
2023,05,04,04,00,00,-4.115,-3.64183
2023,05,04,05,00,00,-3.3055,-3.10883
2023,05,04,06,00,00,-1.5635,-1.81867
2023,05,04,07,00,00,-0.211,-0.64533
2023,05,04,08,00,00,0.27183,-0.372
2023,05,04,09,00,00,0.39867,-0.28783
2023,05,04,10,00,00,0.849,0.0305
2023,05,04,11,00,00,1.04067,0.24583
2023,05,04,12,00,00,2.08683,1.13683
2023,05,04,13,00,00,3.2715,2.29283
2023,05,04,14,00,00,2.9815,2.1345
2023,05,04,15,00,00,2.7465,1.8915
2023,05,04,16,00,00,2.00467,1.2295
2023,05,04,17,00,00,1.828,1.18733
2023,05,04,18,00,00,1.48133,0.91133
2023,05,04,19,00,00,0.63017,0.223
2023,05,04,20,00,00,0.02233,-0.30183
2023,05,04,21,00,00,-1.07633,-1.25283
2023,05,04,22,00,00,-1.44183,-1.686
2023,05,04,23,00,00,-1.63317,-1.899
2023,05,05,00,00,00,-1.47817,-1.81633
2023,05,05,01,00,00,-1.42183,-1.83533
2023,05,05,02,00,00,-1.544,-1.97133
2023,05,05,03,00,00,-1.63783,-2.08
2023,05,05,04,00,00,-1.70433,-2.16833
2023,05,05,05,00,00,-1.5415,-2.065
2023,05,05,06,00,00,-0.86333,-1.39817
2023,05,05,07,00,00,0.06583,-0.43
2023,05,05,08,00,00,0.731,0.12417
2023,05,05,09,00,00,0.97933,0.28517
2023,05,05,10,00,00,2.02283,1.26567
2023,05,05,11,00,00,2.69033,1.79583
2023,05,05,12,00,00,3.4815,2.47267
2023,05,05,13,00,00,3.44,2.555
2023,05,05,14,00,00,3.8105,2.87867
2023,05,05,15,00,00,3.99767,3.151
2023,05,05,16,00,00,4.38267,3.63333
2023,05,05,17,00,00,4.37117,3.64483
2023,05,05,18,00,00,3.7195,3.155
2023,05,05,19,00,00,3.119,2.84833
2023,05,05,20,00,00,2.31333,2.75967
2023,05,05,21,00,00,1.088,2.64633
2023,05,05,22,00,00,0.5055,2.1275
2023,05,05,23,00,00,-0.83183,2.009
2023,05,06,00,00,00,-0.8815,1.083
2023,05,06,01,00,00,-1.35267,0.1815
2023,05,06,02,00,00,-1.7645,-0.562
2023,05,06,03,00,00,-2.4845,-0.81117
2023,05,06,04,00,00,-2.428,-1.4475
2023,05,06,05,00,00,-1.87267,-1.40967
2023,05,06,06,00,00,-0.08867,-0.20433
2023,05,06,07,00,00,2.12317,1.65867
2023,05,06,08,00,00,3.6385,3.02917
2023,05,06,09,00,00,4.51333,3.70767
2023,05,06,10,00,00,4.77033,4.0335
2023,05,06,11,00,00,5.62033,4.58967
2023,05,06,12,00,00,5.98667,5.00283
2023,05,06,13,00,00,6.745,5.64367
2023,05,06,14,00,00,7.084,6.02517
2023,05,06,15,00,00,7.944,6.7455
2023,05,06,16,00,00,7.546,6.88667
2023,05,06,17,00,00,8.1975,7.58633
2023,05,06,18,00,00,7.9515,7.618
2023,05,06,19,00,00,6.60317,6.8135
2023,05,06,20,00,00,4.404,5.6905
2023,05,06,21,00,00,2.75067,4.62817
2023,05,06,22,00,00,2.196,3.2535
2023,05,06,23,00,00,2.33917,2.69017
2023,05,07,00,00,00,1.43033,1.787
2023,05,07,01,00,00,0.54383,0.83467
2023,05,07,02,00,00,-0.09,0.9095
2023,05,07,03,00,00,-0.63183,0.70267
2023,05,07,04,00,00,-1.369,0.7715
2023,05,07,05,00,00,-0.3465,0.443
2023,05,07,06,00,00,1.39017,1.34183
2023,05,07,07,00,00,3.77883,3.2585
2023,05,07,08,00,00,5.38783,4.558
2023,05,07,09,00,00,6.7905,5.887
2023,05,07,10,00,00,8.2155,7.01517
2023,05,07,11,00,00,9.1045,7.83667
2023,05,07,12,00,00,9.91067,8.6285
2023,05,07,13,00,00,10.39017,9.27633
2023,05,07,14,00,00,10.56517,9.57833
2023,05,07,15,00,00,10.2075,9.5075
2023,05,07,16,00,00,10.47767,9.6935
2023,05,07,17,00,00,10.44283,9.69967
2023,05,07,18,00,00,9.76867,9.196
2023,05,07,19,00,00,9.08217,8.643
2023,05,07,20,00,00,7.73633,7.48483
2023,05,07,21,00,00,6.17233,6.424
2023,05,07,22,00,00,4.29167,5.4805
2023,05,07,23,00,00,3.73517,4.57917
2023,05,08,00,00,00,2.20417,3.60917
2023,05,08,01,00,00,0.8735,2.857
2023,05,08,02,00,00,0.20183,1.971
2023,05,08,03,00,00,-0.30067,1.37633
2023,05,08,04,00,00,-0.316,0.8195
2023,05,08,05,00,00,0.55283,0.944
2023,05,08,06,00,00,2.66417,2.593
2023,05,08,07,00,00,5.09883,4.59533
2023,05,08,08,00,00,7.171,6.326
2023,05,08,09,00,00,8.80583,7.82383
2023,05,08,10,00,00,10.66383,9.534
2023,05,08,11,00,00,12.01983,10.81283
2023,05,08,12,00,00,12.96683,11.888
2023,05,08,13,00,00,13.50117,12.43633
2023,05,08,14,00,00,14.31983,13.055
2023,05,08,15,00,00,14.899,13.76783
2023,05,08,16,00,00,15.25767,14.23317
2023,05,08,17,00,00,15.18817,14.45867
2023,05,08,18,00,00,14.7805,14.27567
2023,05,08,19,00,00,13.857,13.50667
2023,05,08,20,00,00,11.909,11.72017
2023,05,08,21,00,00,10.02767,10.13233
2023,05,08,22,00,00,8.50717,8.97317
2023,05,08,23,00,00,6.83417,7.49017
2023,05,09,00,00,00,6.1415,6.24067
2023,05,09,01,00,00,5.43583,5.632
2023,05,09,02,00,00,3.81383,4.504
2023,05,09,03,00,00,2.74617,3.01867
2023,05,09,04,00,00,2.27667,2.53633
2023,05,09,05,00,00,3.40633,3.464
2023,05,09,06,00,00,5.56417,5.35667
2023,05,09,07,00,00,7.54483,6.97
2023,05,09,08,00,00,8.94583,8.20617
2023,05,09,09,00,00,10.92683,10.02667
2023,05,09,10,00,00,13.076,11.8795
2023,05,09,11,00,00,14.52683,13.31167
2023,05,09,12,00,00,15.30767,14.23683
2023,05,09,13,00,00,15.85533,14.57333
2023,05,09,14,00,00,16.1945,15.02267
2023,05,09,15,00,00,16.4595,15.32733
2023,05,09,16,00,00,16.3565,15.51617
2023,05,09,17,00,00,15.9865,15.30567
2023,05,09,18,00,00,15.39533,14.88783
2023,05,09,19,00,00,13.94583,13.73317
2023,05,09,20,00,00,12.87917,12.77717
2023,05,09,21,00,00,11.73283,11.76333
2023,05,09,22,00,00,10.48383,10.37033
2023,05,09,23,00,00,9.02733,9.065
2023,05,10,00,00,00,7.48367,7.84767
2023,05,10,01,00,00,6.253,6.63767
2023,05,10,02,00,00,5.06933,5.45417
2023,05,10,03,00,00,4.55267,4.84883
2023,05,10,04,00,00,4.72817,4.8395
2023,05,10,05,00,00,6.0075,5.90717
2023,05,10,06,00,00,7.19133,6.6695
2023,05,10,07,00,00,8.77567,8.13133
2023,05,10,08,00,00,9.68167,8.97117
2023,05,10,09,00,00,11.94533,11.01717
2023,05,10,10,00,00,13.2875,12.3465
2023,05,10,11,00,00,14.50517,13.598
2023,05,10,12,00,00,16.51733,15.27
2023,05,10,13,00,00,17.26233,15.94217
2023,05,10,14,00,00,17.69797,16.41034
2023,05,10,15,00,00,17.89917,16.753
2023,05,10,16,00,00,17.98783,16.9605
2023,05,10,17,00,00,17.541,16.7945
2023,05,10,18,00,00,16.68083,16.16183
2023,05,10,19,00,00,15.92517,15.60783
2023,05,10,20,00,00,13.87817,14.5555
2023,05,10,21,00,00,11.41833,13.022
2023,05,10,22,00,00,11.1975,11.75783
2023,05,10,23,00,00,10.64883,11.00633
2023,05,11,00,00,00,9.6285,9.97883
2023,05,11,01,00,00,8.094,9.2805
2023,05,11,02,00,00,6.767,8.19533
2023,05,11,03,00,00,5.553,7.64733
2023,05,11,04,00,00,4.99467,6.82917
2023,05,11,05,00,00,5.9895,6.75667
2023,05,11,06,00,00,8.36933,8.26167
2023,05,11,07,00,00,10.63583,10.16083
2023,05,11,08,00,00,12.74383,11.98633
2023,05,11,09,00,00,14.29967,13.29917
2023,05,11,10,00,00,15.44917,14.37233
2023,05,11,11,00,00,16.47217,15.2775
2023,05,11,12,00,00,17.15567,15.998
2023,05,11,13,00,00,18.09,16.85517
2023,05,11,14,00,00,18.781,17.5185
2023,05,11,15,00,00,19.07367,17.8865
2023,05,11,16,00,00,19.26783,18.2455
2023,05,11,17,00,00,18.962,18.1315
2023,05,11,18,00,00,18.1635,17.586
2023,05,11,19,00,00,17.05333,16.74583
2023,05,11,20,00,00,14.97783,15.64883
2023,05,11,21,00,00,13.175,14.252
2023,05,11,22,00,00,11.09567,12.77733
2023,05,11,23,00,00,10.45183,11.57467
2023,05,12,00,00,00,9.92417,10.67617
2023,05,12,01,00,00,9.18433,10.097
2023,05,12,02,00,00,8.486,9.3825
2023,05,12,03,00,00,8.18383,8.6515
2023,05,12,04,00,00,7.75633,8.06233
2023,05,12,05,00,00,8.58467,8.66017
2023,05,12,06,00,00,10.3685,10.07267
2023,05,12,07,00,00,12.2545,11.68767
2023,05,12,08,00,00,14.18867,13.39817
2023,05,12,09,00,00,15.48733,14.538
2023,05,12,10,00,00,16.505,15.403
2023,05,12,11,00,00,17.8125,16.48133
2023,05,12,12,00,00,18.54783,17.37517
2023,05,12,13,00,00,19.85833,18.44583
2023,05,12,14,00,00,20.49833,19.13833
2023,05,12,15,00,00,20.34683,19.17267
2023,05,12,16,00,00,20.46517,19.503
2023,05,12,17,00,00,20.204,19.34333
2023,05,12,18,00,00,19.32317,18.72233
2023,05,12,19,00,00,18.40983,18.00883
2023,05,12,20,00,00,16.797,16.7385
2023,05,12,21,00,00,15.26417,15.40367
2023,05,12,22,00,00,14.24483,14.23517
2023,05,12,23,00,00,12.98267,13.21617
2023,05,13,00,00,00,11.07467,12.418
2023,05,13,01,00,00,10.23283,11.77933
2023,05,13,02,00,00,9.33133,11.67583
2023,05,13,03,00,00,8.19767,10.94767
2023,05,13,04,00,00,8.4955,10.20683
2023,05,13,05,00,00,9.96,10.15417
2023,05,13,06,00,00,11.62333,11.27883
2023,05,13,07,00,00,13.88083,13.21067
2023,05,13,08,00,00,15.46667,14.67
2023,05,13,09,00,00,16.85667,15.82833
2023,05,13,10,00,00,17.955,16.779
2023,05,13,11,00,00,18.88383,17.60583
2023,05,13,12,00,00,19.5755,18.35517
2023,05,13,13,00,00,20.55417,19.21367
2023,05,13,14,00,00,21.00467,19.57133
2023,05,13,15,00,00,20.564,19.46567
2023,05,13,16,00,00,21.19283,19.99883
2023,05,13,17,00,00,20.45717,19.72283
2023,05,13,18,00,00,20.2035,19.601
2023,05,13,19,00,00,18.5665,18.61483
2023,05,13,20,00,00,16.5745,18.8045
2023,05,13,21,00,00,14.83583,18.69783
2023,05,13,22,00,00,13.19,18.01717
2023,05,13,23,00,00,11.76417,17.10217
2023,05,14,00,00,00,11.69067,16.65833
2023,05,14,01,00,00,10.85917,14.04417
2023,05,14,02,00,00,10.26533,14.67467
2023,05,14,03,00,00,8.88367,13.6305
2023,05,14,04,00,00,9.22283,12.94033
2023,05,14,05,00,00,10.39233,13.6665
2023,05,14,06,00,00,12.85783,14.39417
2023,05,14,07,00,00,16.22133,15.9605
2023,05,14,08,00,00,18.12767,17.307
2023,05,14,09,00,00,19.49683,18.59017
2023,05,14,10,00,00,20.18967,19.1475
2023,05,14,11,00,00,19.92833,19.21633
2023,05,14,12,00,00,20.78683,19.448
2023,05,14,13,00,00,21.86917,20.284
2023,05,14,14,00,00,21.60067,20.23783
2023,05,14,15,00,00,20.614,19.5815
2023,05,14,16,00,00,19.75383,18.9075
2023,05,14,17,00,00,20.83717,19.9055
2023,05,14,18,00,00,19.93883,19.2825
2023,05,14,19,00,00,18.8085,18.27067
2023,05,14,20,00,00,17.7245,17.3315
2023,05,14,21,00,00,16.1265,15.9055
2023,05,14,22,00,00,14.5465,14.64233
2023,05,14,23,00,00,12.80433,13.60467
2023,05,15,00,00,00,12.1475,12.76283
2023,05,15,01,00,00,11.1895,12.11383
2023,05,15,02,00,00,10.4385,11.15083
2023,05,15,03,00,00,9.189,10.84017
2023,05,15,04,00,00,8.55367,10.527
2023,05,15,05,00,00,9.58117,10.46267
2023,05,15,06,00,00,11.96633,11.90517
2023,05,15,07,00,00,14.8815,14.46783
2023,05,15,08,00,00,16.49183,15.676
2023,05,15,09,00,00,17.616,16.54183
2023,05,15,10,00,00,18.56433,17.2875
2023,05,15,11,00,00,19.34617,17.97667
2023,05,15,12,00,00,19.823,18.43533
2023,05,15,13,00,00,20.68517,19.34183
2023,05,15,14,00,00,20.92633,19.63317
2023,05,15,15,00,00,20.671,19.614
2023,05,15,16,00,00,21.008,19.91517
2023,05,15,17,00,00,20.80583,19.97883
2023,05,15,18,00,00,20.15717,19.78117
2023,05,15,19,00,00,18.17317,19.21967
2023,05,15,20,00,00,16.3795,18.74367
2023,05,15,21,00,00,16.4625,17.04167
2023,05,15,22,00,00,15.59017,15.73233
2023,05,15,23,00,00,14.9775,15.24
2023,05,16,00,00,00,13.93783,14.2905
2023,05,16,01,00,00,12.85017,13.2255
2023,05,16,02,00,00,12.94033,13.37867
2023,05,16,03,00,00,12.2485,13.21383
2023,05,16,04,00,00,13.30383,13.44383
2023,05,16,05,00,00,12.88533,12.73183
2023,05,16,06,00,00,13.801,13.2625
2023,05,16,07,00,00,15.14683,14.4575
2023,05,16,08,00,00,16.52867,15.82183
2023,05,16,09,00,00,19.17067,18.362
2023,05,16,10,00,00,18.90567,18.21783
2023,05,16,11,00,00,17.20017,16.47233
2023,05,16,12,00,00,16.55617,15.767
2023,05,16,13,00,00,15.3295,14.8025
2023,05,16,14,00,00,12.28717,11.8915
2023,05,16,15,00,00,11.66333,11.071
2023,05,16,16,00,00,11.34333,10.88467
2023,05,16,17,00,00,10.8685,10.3825
2023,05,16,18,00,00,10.71183,10.26167
2023,05,16,19,00,00,10.71583,10.28033
2023,05,16,20,00,00,10.61033,10.2015
2023,05,16,21,00,00,10.51967,10.11383
2023,05,16,22,00,00,10.47233,10.078
2023,05,16,23,00,00,10.49183,10.0895
2023,05,17,00,00,00,10.542,10.14583
2023,05,17,01,00,00,10.63733,10.246
2023,05,17,02,00,00,10.76067,10.37217
2023,05,17,03,00,00,10.86183,10.47933
2023,05,17,04,00,00,10.98817,10.60283
2023,05,17,05,00,00,11.10233,10.72583
2023,05,17,06,00,00,11.2005,10.7875
2023,05,17,07,00,00,10.81733,10.42367
2023,05,17,08,00,00,10.72667,10.34517
2023,05,17,09,00,00,10.7775,10.31383
2023,05,17,10,00,00,11.03367,10.60017
2023,05,17,11,00,00,11.1945,10.74217
2023,05,17,12,00,00,10.87143,10.36571
2023,05,17,13,00,00,11.12233,10.43333
2023,05,17,14,00,00,10.62117,9.99867
2023,05,17,15,00,00,9.5405,8.97683
2023,05,17,16,00,00,9.14383,8.60617
2023,05,17,17,00,00,9.3445,8.91633
2023,05,17,18,00,00,8.61783,8.15633
2023,05,17,19,00,00,7.74733,7.3205
2023,05,17,20,00,00,7.2965,6.87717
2023,05,17,21,00,00,6.52683,6.364
2023,05,17,22,00,00,6.31417,6.09483
2023,05,17,23,00,00,5.11458,4.65898
2023,05,18,00,00,00,4.05,3.63033
2023,05,18,01,00,00,4.03283,3.62733
2023,05,18,02,00,00,4.36483,3.973
2023,05,18,03,00,00,4.60867,4.23467
2023,05,18,04,00,00,4.7425,4.35583
2023,05,18,05,00,00,4.81133,4.4085
2023,05,18,06,00,00,5.03183,4.57483
2023,05,18,07,00,00,4.88417,4.37683
2023,05,18,08,00,00,4.76933,4.18017
2023,05,18,09,00,00,5.05517,4.45067
2023,05,18,10,00,00,5.69033,5.0095
2023,05,18,11,00,00,6.46783,5.85583
2023,05,18,12,00,00,7.92083,6.97917
2023,05,18,13,00,00,7.7665,6.888
2023,05,18,14,00,00,8.70267,7.94783
2023,05,18,15,00,00,8.6325,7.86533
2023,05,18,16,00,00,8.0115,7.47833
2023,05,18,17,00,00,8.614,8.09867
2023,05,18,18,00,00,8.20667,7.7705
2023,05,18,19,00,00,7.60417,7.725
2023,05,18,20,00,00,6.01483,7.56417
2023,05,18,21,00,00,6.1935,7.29067
2023,05,18,22,00,00,5.93867,6.3955
2023,05,18,23,00,00,4.9865,5.2215
2023,05,19,00,00,00,4.037,4.25633
2023,05,19,01,00,00,3.27517,3.50183
2023,05,19,02,00,00,2.68167,3.378
2023,05,19,03,00,00,1.49733,3.3585
2023,05,19,04,00,00,1.675,2.8715
2023,05,19,05,00,00,2.97017,3.02467
2023,05,19,06,00,00,5.2005,5.00867
2023,05,19,07,00,00,7.325,6.7605
2023,05,19,08,00,00,9.192,8.373
2023,05,19,09,00,00,10.4585,9.45783
2023,05,19,10,00,00,11.579,10.49567
2023,05,19,11,00,00,12.77267,11.60533
2023,05,19,12,00,00,13.68917,12.45833
2023,05,19,13,00,00,14.76417,13.44933
2023,05,19,14,00,00,15.78583,14.4715
2023,05,19,15,00,00,16.29767,15.15867
2023,05,19,16,00,00,16.76817,15.81167
2023,05,19,17,00,00,16.83517,16.08333
2023,05,19,18,00,00,16.72983,16.25767
2023,05,19,19,00,00,15.9605,15.95417
2023,05,19,20,00,00,13.33233,15.07767
2023,05,19,21,00,00,11.10383,13.94167
2023,05,19,22,00,00,10.07633,13.66933
2023,05,19,23,00,00,9.15217,12.20983
2023,05,20,00,00,00,8.60283,10.89667
2023,05,20,01,00,00,8.84433,9.63683
2023,05,20,02,00,00,7.25633,9.00567
2023,05,20,03,00,00,5.79367,8.318
2023,05,20,04,00,00,5.71183,8.5085
2023,05,20,05,00,00,7.378,8.0945
2023,05,20,06,00,00,9.4255,9.1735
2023,05,20,07,00,00,11.842,11.3795
2023,05,20,08,00,00,14.071,13.29217
2023,05,20,09,00,00,15.84283,14.79133
2023,05,20,10,00,00,16.84433,15.75917
2023,05,20,11,00,00,17.85967,16.56117
2023,05,20,12,00,00,18.34667,17.11017
2023,05,20,13,00,00,19.0885,17.734
2023,05,20,14,00,00,19.4675,18.07017
2023,05,20,15,00,00,19.70133,18.55267
2023,05,20,16,00,00,19.74967,18.71233
2023,05,20,17,00,00,19.68683,18.87083
2023,05,20,18,00,00,19.32117,18.69167
2023,05,20,19,00,00,18.52467,18.30567
2023,05,20,20,00,00,16.04167,17.49467
2023,05,20,21,00,00,14.38417,16.00133
2023,05,20,22,00,00,13.42767,14.8475
2023,05,20,23,00,00,11.46767,13.64867
2023,05,21,00,00,00,9.8525,12.4175
2023,05,21,01,00,00,8.7055,12.0435
2023,05,21,02,00,00,7.71833,12.01117
2023,05,21,03,00,00,6.84283,12.01
2023,05,21,04,00,00,6.7745,11.90783
2023,05,21,05,00,00,8.24383,11.66367
2023,05,21,06,00,00,11.0725,11.9005
2023,05,21,07,00,00,13.35783,13.18083
2023,05,21,08,00,00,15.14883,14.423
2023,05,21,09,00,00,16.7515,15.8485
2023,05,21,10,00,00,17.849,16.72583
2023,05,21,11,00,00,18.7145,17.4945
2023,05,21,12,00,00,19.61433,18.471
2023,05,21,13,00,00,20.3045,18.91333
2023,05,21,14,00,00,20.84017,19.70983
2023,05,21,15,00,00,21.35617,20.11233
2023,05,21,16,00,00,21.25017,20.44033
2023,05,21,17,00,00,20.927,20.27667
2023,05,21,18,00,00,20.1055,19.928
2023,05,21,19,00,00,18.09283,19.447
2023,05,21,20,00,00,16.243,18.91083
2023,05,21,21,00,00,14.42617,18.50983
